c0,c1,c2,c3
411.6633272958463,-231.0455326582485,-126.0589440908074,68.14620755349003
-292.0469601882023,-88.28343762409486,111.82743064020961,-79.72069818795163
-446.62367169174195,64.5210292602451,-239.2208069954232,-78.67718337796668
543.9055823166203,243.17728537294542,-40.335393306278895,86.0354848657318
252.21186094446145,-61.38861526580088,320.3674458444419,74.68992205105211
-426.81848094508763,-276.3821378438992,-181.03719800455625,-106.8776110292593
649.1236017747894,530.5847435626935,241.75866577341083,146.33416902843652
-832.5810965559667,-585.6963656756121,221.5189099189406,-159.41361963680882
-64.64611774127916,31.75783137663024,-494.69571022676644,-44.38824132400579
304.7396026688034,-290.0776987717798,168.21056932754007,50.09279958991171
-603.7508876112381,-116.89586171719739,-295.12433121019535,-129.89172115994376
325.62359233406914,192.06179941597753,-144.36189986805084,71.91897776551372
295.6800611165331,-54.07601496995847,551.9052601251955,85.0402632179897
-645.1089657363048,125.72654250387099,-173.58355924777237,-115.42065326507657
205.91110739554352,-164.7331996628107,-150.24025807714472,9.481433270099123
338.6460425919564,235.3520951966718,157.1689173822379,68.35745191055891
116.99203222309464,-126.92103519681642,181.00298319492182,23.75379806058802
454.15336665796787,540.8088188912945,-0.5329723267699499,95.60330584377728
-148.09401229447292,-511.13665508801097,-79.69124659930469,-33.996888930027474
-607.2211072471437,-115.57046959543567,-197.9779270818678,-138.79243715885906
-110.90226360277366,-37.41343916574156,233.93058059081125,-27.55435822986988
616.2485453095252,497.37344376860096,-136.78037801875462,125.81016081392785
-742.2715485618943,-71.19468822741628,-89.86942177641268,-137.78076733845967
-108.1693701994206,137.31895853345688,-406.89016220584773,-30.97136995957682
369.83363724867587,-135.6744423257251,348.96452714052333,72.81835359917848
263.21487433819965,14.03624399726917,-55.44754500312191,81.9051451277545
-163.1549433029344,95.1501305363612,-65.15760954728512,-21.826941474555735
-52.24576454232244,-236.11925219346728,717.9097849976735,20.745473394545503
38.693064193169754,236.16936965288724,-159.22069013973902,-26.80978995666729
69.51246161557201,-393.586056003566,39.446585022960555,46.63628149533016
-592.5187329194262,128.14293367087126,-241.24487872681456,-160.47101609317306
830.9930902124662,331.5568177093687,-118.58701934156014,187.8662368219468
-590.0924218520682,-147.11817319671508,57.48683091815491,-159.9167811734185
70.84028161095456,-548.1370272891082,-131.42400728121657,33.64417507459234
275.2670315798538,603.823700233523,-272.0786124573215,40.77089252231844
87.42684476903406,-717.7263005160958,323.509309313889,17.450622764839753
-38.04815542993233,217.94305897039857,-107.24947200630432,20.414054258079393
108.60479971214687,126.98673135552266,73.82167764925947,26.501177558601455
-300.5260263828884,-357.1724441025321,-178.0317352157646,-56.53958574541529
256.2730855282789,152.82615922764026,302.6636765836919,89.86388327732627
-652.4107380307682,7.220681945395415,-345.13837094612467,-164.4208692789722
619.3980859587107,168.79703112994287,163.96963401471538,119.63279302787187
-16.92159904748181,76.94290666097824,-149.84965341577015,19.13180575854878
39.04098128831323,-169.8296229271675,-163.52648217783553,-36.66013087366818
-6.731077261505008,213.0795729926695,444.66860858273884,20.02431144826751
-350.3006652951699,6.993146965723251,-501.5380975143943,-75.64860767324272
-250.53026985365003,21.512896897840438,136.5870557098468,-46.85079537499856
308.0327061487713,-96.47375641637579,-34.74085219561923,21.526244456125532
-69.28124004321347,52.962825874194095,61.152733021192475,22.45136875826605
316.69530260483646,7.83676435874672,97.89515172681016,60.740924391910596
-531.3497410130763,-7.755982881284834,-170.03146164559666,-89.47968371602818
473.83271666779336,307.62086278636303,258.3552256467627,84.32431425302994
-507.0626050594225,-319.00368304839355,-506.1007421715204,-86.30746985111143
848.6325294404242,370.0605922000565,-175.88667716207434,179.81473422114027
-615.8667892107261,-77.05993344126526,664.7573467078905,-144.6347290089629
683.2255292006062,56.01090480350786,-683.4794841045847,167.83856753913162
-667.1083213520506,-330.71841625829575,467.0748324965362,-164.02376479778266
31.467251930219042,151.71917429511728,-196.9946838118287,15.946830072999308
94.26051042211859,-153.74523252600946,127.80227897263933,-14.616326452573801
-109.41949387481209,248.55482711605265,-92.51424658363689,-11.731824052603772
151.7111979253003,-199.620651718359,179.73950648276258,32.83996440058332
165.85417718543917,-113.77774987732829,236.66788766726302,55.57328859271176
5.3955986782430205,272.50012493107573,-204.033534300436,-11.458302602704547
-388.8745590413692,-517.1893294879175,-178.65924035373848,-116.95707988965697
-213.61384078790246,356.39516947231584,-335.58357630511745,-37.99107942361819
657.8711833660922,-95.64655819211558,416.4458648010674,143.1260541515267
484.31186942962154,321.4103415727646,444.3621854602658,133.6332273662199
-464.9098606505926,-138.25987050444326,-486.0784792039766,-123.57630624900628
285.5241272180589,111.25492119090129,139.1744963568728,44.454237976965885
-20.178500826741445,-464.61137681793906,140.62884634257642,26.14901368667841
4.289733170848022,303.34580211686097,-143.4838157478721,-4.1335655317761555
-360.7742578586843,-398.0818677572162,23.74195887521433,-90.4547014913481
72.6742976129282,318.3130302319512,-130.3923273785579,9.263206673283198
274.1118729993497,106.57494748705128,319.58477549433417,81.33263713763644
-226.14627355253168,130.43208657453727,-694.8059018067514,-69.76270126828778
444.55032340971894,-172.36513364174107,484.49361105318883,95.19067905419695
-202.0446065339012,-330.66978209000484,-432.756835877178,-54.16465300200897
-486.4592270533201,4.92385741753819,466.44951279583177,-92.10920679046988
543.7365894357109,-220.2918056428463,-389.39816023661126,110.63817038156589
33.39593228330706,399.51961296164365,699.3128474044676,37.61752301095901
84.05039722366858,-89.59937682345048,100.21801963278374,22.64566869887511
-236.7929987504858,-75.65320264371523,-382.0926500504188,-29.697735368262766
-580.877561338597,-69.20438273497395,-48.06788764727957,-182.6810803786636
307.09229435006955,251.65368130590406,-404.5920241013224,102.77041171769942
-540.6437098456922,34.39863348999094,380.0542494653569,-124.206748060155
-821.7021301935966,-1214.6960241962836,-107.48224590022274,-150.74251263661176
1300.6384517794922,936.797657662623,529.1287974892698,277.0706529200359
-587.137173966822,-261.2425781065351,-491.98701493000334,-125.57897099806087
-230.84222130307364,168.75997800624157,103.47487859512692,-34.34628822974766
-189.03408225937565,-226.57693207488052,37.324700323311255,-57.00406895987715
367.9635031492765,474.7130989414942,-165.70300072243492,99.35689848241866
-342.02365000371634,125.03246965148234,46.52116604090942,-95.64372243189683
-162.7403875792588,-161.03315703784654,-341.4513102987675,-17.868422010039918
43.39986747938384,110.761937969155,536.0708434859175,17.43338053285355
606.9493961288277,-49.59188064876672,-419.71927590422337,123.43057117667358
4.1192108301708625,386.51121162530353,334.6646507335982,7.519286809014472
-269.16920542845224,-389.9320774930286,-462.28932424057757,-47.5734238701554
216.75967121143105,464.74941641782914,189.2316352361445,42.63520946840484
-1272.5013686184896,-548.7864411684153,-167.79449163550487,-235.3336999656255
36.89394137205504,-84.17780398332691,168.1584068483736,25.9336723417576
570.0271936666156,342.9372522903791,65.90853952361036,105.25987306197807
-477.61305459445725,-138.56725586171328,-107.9076652152284,-74.22704047235389
337.0878389936811,230.3482489027876,45.00489693789823,56.65418124504085
-431.53730766543407,-581.7718864919574,-213.2762003752887,-92.75489851755516
-121.0862113874711,540.1232499513009,218.84160493570135,-49.75451174248394
749.4080349088703,-30.308348371458862,-138.88026521607745,174.41390303172622
212.6040310334689,310.0756331584983,314.4474533642268,59.12077728320497
-735.2107437910464,-244.14258557236997,-614.3609366944389,-181.5464230515138
14.29072996715064,-373.65971803492846,57.63044399764122,44.69894697760072
328.78499581921085,493.5726492874385,-5.7165723825466985,56.25195621958155
-269.66948561811364,-89.94961430644621,488.8969622000876,-39.69864211114923
192.93908468103106,-183.00398479666828,-403.8866028032697,7.524118106333897
641.2496466463801,293.79636091839586,434.7619548917695,123.04348299382787
-360.105719490285,31.681562322300373,-136.51389939661598,-62.74118730165708
-35.093269211527115,-180.25392197115255,131.15158440280806,9.40936482326124
-228.33702113303468,57.54433792270348,-439.7043749171454,-60.75708322979888
94.08349320864274,-163.52169788237197,340.1629030366851,3.039933441309835
465.2352831963986,317.6167019547501,319.65178158052777,96.8539880113296
-774.1041072351394,-324.63586150791934,-286.4961285352606,-167.96590190129191
798.3665871744881,51.35875919508414,-218.8182746399072,161.0325947124669
-126.14713141477682,-24.513502444164164,540.3094601802409,-27.706735154608456
235.96705113753114,-57.411489668439366,189.18637400062104,21.365278187961945
622.588936981737,-37.216777801523996,-393.80742322506154,130.94590339935363
-663.7154272798984,-7.646922938231803,184.24775985320608,-139.44988930481932
99.60560171524423,-251.76877489897672,-37.513532011786054,38.10175957661465
284.4468230610655,171.18189520312964,139.6789665034501,14.426500030485562
857.1533876151294,287.4133462800932,-519.7048227837755,185.05360945886318
-700.951827161004,-268.16626035951975,431.3602196843228,-177.41294044575287
-712.2714312877622,-134.5412447361755,-586.562756583168,-107.34471386094738
1375.12704920975,210.4655458715532,387.71261742861356,239.6144244883287
-1300.0112431160787,-372.7928190032223,-381.6635544436979,-227.38966017356816
662.9060714168204,335.4284473715255,643.4470475051326,146.25274219477402
310.0808276461731,57.13655984312566,-46.13599546454319,57.16081916289964
-469.99843320057977,-530.5318793702969,-395.30844749756784,-130.33340666130042
-232.4359694350493,439.60218541509187,-32.60506935822789,-21.97378653535931
-71.41101581292818,-615.8404756011934,-127.62300603892473,-30.37240268551857
520.8087969487253,454.05905927862483,359.81667711620975,116.29349915524239
-353.3932821253582,-247.19580546965747,3.8420363504744564,-50.1810752626505
-132.8557180720575,203.18410794725665,-112.76592723040521,-19.83983910310088
-262.00819283430786,-232.8024101147871,58.49717029430357,-97.16903161975333
520.0232358474999,795.9162437347646,-56.00556022868382,115.22861027911264
595.9743674584467,-85.46509089582034,153.77989052240125,112.37888700047549
-65.98114507552964,-213.25914664645128,-147.74101000336574,45.568151400685714
-808.5715232631517,165.61528812158716,252.20203527967774,-231.2963486278305
153.24224635446004,-308.2041320466929,-90.07931839539718,60.10283895861294
351.6064409099231,141.50933413565105,110.05796095410004,100.52912491767884
115.50702704258953,-124.22827117790172,-382.70328439908957,36.871391296806735
-158.4932276144557,139.0431651125443,609.6488956324723,-39.90420437865417
152.18141663421125,-597.9924204082384,14.270824374591333,-16.405465686596788
40.01794867485042,44.308650184424046,-431.2659981853941,2.168823252040927
414.24780571811937,-29.281443944029963,264.725752762482,103.59073655787347
-332.1726078089191,228.6209681122079,-289.42215797975985,-94.99885538839548
-327.90124046962575,-621.5027142059116,206.9169632822224,-57.59100802895342
574.7326586336427,598.0515373899896,342.0443390261351,93.09486421789414
-441.0413784905542,136.4591892853865,-733.5308143607596,-90.64617285125517
489.3280948188589,-428.64101850559297,296.97595283851746,164.36292384250194
174.307764941104,605.6375005296038,-76.05358522601607,-18.341076582475587
311.8686570653182,4.5117749157432065,319.27282444191076,76.91033202836665
-107.97483129873206,187.736603960292,-614.1811441954623,-40.17977381758245
-209.27610340404,-527.0993043173772,411.2582598559207,8.061113722664716
17.035965954736994,233.66811866518154,-252.3417482806857,-15.82793238376694
224.7897088352211,-178.21092367275412,-237.81667656362748,42.861376767775795
-628.3717241989168,-596.2735857493047,-35.7945464710869,-150.31796335655213
-16.8045804225323,201.744574951098,388.2314789191499,17.64241948617168
203.87408271066576,128.17867996965933,-148.414401297549,45.616300790950255
-284.75130500892743,-174.6077916718985,-204.8978411886774,-72.60191824138562
-492.217970983023,-264.539872212528,-126.60073075781929,-87.77507975232416
269.7854783441427,180.6612819410218,255.39278855609575,70.59292056113838
241.2238271951983,140.2592659341876,-98.87300229715443,45.06469591658716
54.68930159254538,-283.45157726904444,306.1752890376086,33.67502089228079
-468.35613013097617,261.521041056388,12.028287062644393,-116.2122953181619
289.2995993433498,-102.63108900472145,178.28754900504333,73.27595766738155
427.550124925065,227.4950506419419,-284.21621469662455,62.98359701580382
-729.5311995045997,-214.8673419813415,290.3453564797461,-169.97880707375182
692.5186891125943,227.22222827362074,-183.151019909452,165.23373601674442
589.9257717977946,238.6478727811324,-51.6307932470179,108.8004636816112
-939.5663245225317,-212.0186403747404,172.6921499020793,-182.16076052871188
614.3610493988225,-162.44499574565376,-64.17830454534098,132.0246348404838
57.85234173315601,144.95846740126765,264.74529845847144,-37.16986373895797
118.14030154232081,-130.87438426512398,-65.09106983765719,31.880920139235695
-315.4984704161121,-523.6852882293083,-275.7089690918694,-43.182784667334076
-451.63809730164496,566.0045474405797,-209.91363310872617,-112.16436863550148
527.8068605958266,28.120213330877867,232.46960986094396,131.4859504455453
209.25773736302756,79.67588538513331,25.913761570455105,66.00259072489777
